Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-08-01 00:00:00-03:00,58.540332138013504,60.767721256683856,58.24905707024738,60.48215866088867,201481,0.0,0.0
2014-09-01 00:00:00-03:00,60.002413215608684,60.76201079126969,57.76931590856276,60.196598052978516,201450,0.0,0.0
2014-10-01 00:00:00-03:00,59.71117440778117,60.425081302387156,57.14110958719964,59.54554748535156,230238,0.0,0.0
2014-11-01 00:00:00-02:00,59.9681577098932,60.470746415390735,57.11824362544975,60.46503829956055,228040,0.0,0.0
2014-12-01 00:00:00-02:00,59.397040743744846,60.824854223161786,56.255851089027566,60.248016357421875,1779105,0.0,0.0
2015-01-01 00:00:00-02:00,60.24800098592171,61.681526573566224,58.25477509725699,61.22462463378906,119553,0.0,0.0
2015-02-01 00:00:00-02:00,61.10471101200086,62.25267439287927,58.94014502169776,61.567325592041016,168045,0.0,0.0
2015-03-01 00:00:00-03:00,61.967089020203204,61.967089020203204,59.402737892786355,61.11040115356445,186726,0.0,0.0
2015-04-01 00:00:00-03:00,60.139515807725495,61.96140315685732,59.682613673033536,61.68155288696289,167788,0.0,0.0
2015-05-01 00:00:00-03:00,61.68152639799029,61.90426489472918,60.196601633951076,61.11040115356445,90974,0.0,0.0
2015-06-01 00:00:00-03:00,60.88768469324284,61.875729283581464,60.24802261933763,60.56785583496094,98958,0.0,0.0
2015-07-01 00:00:00-03:00,60.819153242721164,62.532529741813384,59.68261471837902,62.42401885986328,194059,0.0,0.0
2015-08-01 00:00:00-03:00,61.1161439806228,66.82168678615405,61.1161439806228,65.67943572998047,220744,0.0,0.0
2015-09-01 00:00:00-03:00,64.93694527925305,65.82219124280827,59.96815688064962,61.82431411743164,257246,0.0,0.0
2015-10-01 00:00:00-03:00,61.11040938167828,64.82843644355346,59.91104707836576,63.68047332763672,255991,0.0,0.0
2015-11-01 00:00:00-02:00,63.68050189726372,65.6737289428711,62.109906558990396,65.6737289428711,215870,0.0,0.0
2015-12-01 00:00:00-02:00,64.82273383674021,65.38814677085539,59.973880340725884,62.16699981689453,230627,0.0,0.0
2016-01-01 00:00:00-02:00,62.1669992846386,62.82379436997472,58.825916546430875,60.17948532104492,171812,0.0,0.0
2016-02-01 00:00:00-02:00,60.196604236552524,61.11611626842043,59.40844857647146,60.83626174926758,157476,0.0,0.0
2016-03-01 00:00:00-03:00,60.23659753701063,63.96033328353074,59.67689271940093,63.394920349121094,203272,0.0,0.0
2016-04-01 00:00:00-03:00,62.937987187489405,65.10826441078446,61.96707621552731,64.23444366455078,267764,0.0,0.0
2016-05-01 00:00:00-03:00,64.46292921756152,65.09687879703658,61.68725926346573,64.765625,464755,0.0,0.0
2016-06-01 00:00:00-03:00,64.10311934229658,64.81131803818285,59.968172300846206,62.2526741027832,418398,0.0,0.0
2016-07-01 00:00:00-03:00,62.33833625408688,62.78381335442441,61.110415812553384,61.90999221801758,517696,0.0,0.0
2016-08-01 00:00:00-03:00,61.90999972067326,64.82273864746094,60.82486049299198,64.82273864746094,843494,0.0,0.0
2016-09-01 00:00:00-03:00,64.82273864746094,65.61660267526103,62.886623718383994,64.82273864746094,595293,0.0,0.0
2016-10-01 00:00:00-03:00,64.80560408927255,66.821676186441,63.96604899898625,66.76456451416016,477014,0.0,0.0
2016-11-01 00:00:00-02:00,66.53610516043321,67.27856987940868,65.10829174497327,67.09580993652344,472234,0.0,0.0
2016-12-01 00:00:00-02:00,66.81025713291285,67.05012877641906,64.53717592214173,64.82273864746094,456329,0.0,0.0
2017-01-01 00:00:00-02:00,64.79418061450156,65.06261027340378,59.568386228443785,62.2526741027832,604830,0.0,0.0
2017-02-01 00:00:00-02:00,62.50965599126044,64.53143987073376,61.17893748903624,64.39437103271484,478749,0.0,0.0
2017-03-01 00:00:00-03:00,63.394940569684216,63.96606616040209,60.824875411453775,61.25321960449219,449302,0.0,0.0
2017-04-01 00:00:00-03:00,61.10469076356762,62.09845186002151,60.48216631745038,61.57301330566406,348527,0.0,0.0
2017-05-01 00:00:00-03:00,61.57302483113946,63.303534007476024,60.13950328772752,60.824851989746094,569122,0.0,0.0
2017-06-01 00:00:00-03:00,60.59640998150867,62.18985052587697,59.45415907004822,61.33887481689453,546512,0.0,0.0
2017-07-01 00:00:00-03:00,60.830558535169736,60.87053713293563,57.51231749123927,60.35081100463867,825978,0.0,0.0
2017-08-01 00:00:00-03:00,59.79111482226671,60.36794829365653,58.31189788667874,59.437015533447266,587387,0.0,0.0
2017-09-01 00:00:00-03:00,59.11147349257474,59.89962490383312,58.311897134250536,59.75684356689453,581870,0.0,0.0
2017-10-01 00:00:00-03:00,59.50555552403887,59.59693332023091,55.97028798070447,57.9692268371582,709413,0.0,0.0
2017-11-01 00:00:00-02:00,57.96921778138067,58.68312440430408,56.895503789146346,58.26620101928711,669911,0.666088,0.0
2017-12-01 00:00:00-02:00,58.50738285872543,59.48471234645469,57.61629335693896,59.19151306152344,639066,0.626322,0.0
2018-01-01 00:00:00-02:00,59.557123163006715,62.356819306676506,58.54483716395818,61.89405822753906,720623,0.0,0.0
2018-02-01 00:00:00-02:00,61.894089403967534,61.905656450824836,60.19344665671257,61.10161209106445,541969,0.0,0.0
2018-03-01 00:00:00-03:00,60.78346723465813,61.69163266429147,59.60342986649182,61.11896896362305,934630,0.0,0.0
2018-04-01 00:00:00-03:00,61.07847365399831,61.32720708729482,60.33227776732771,60.65620803833008,777432,0.0,0.0
2018-05-01 00:00:00-03:00,60.65619355946354,61.402393681232255,59.9504847119047,61.3214111328125,893200,0.0,0.0
2018-06-01 00:00:00-03:00,60.82392819690252,62.3626006205836,60.33224730857943,61.89405822753906,780826,0.0,0.0
2018-07-01 00:00:00-03:00,61.59906401061863,62.009762479294174,61.211504043262295,61.36768341064453,775018,0.0,0.0
2018-08-01 00:00:00-03:00,60.974341012396685,62.53036658199012,60.46530281912251,61.778385162353516,691185,0.0,0.0
2018-09-01 00:00:00-03:00,61.28670971539923,61.72054674806101,60.68512624707387,61.275142669677734,539113,0.0,0.0
2018-10-01 00:00:00-03:00,61.02063248600702,61.66271174162495,59.001845100144614,61.39662551879883,560731,0.0,0.0
2018-11-01 00:00:00-03:00,61.13632374747614,61.54702232715302,60.45375322034098,61.52388381958008,400637,0.0,0.0
2018-12-01 00:00:00-02:00,61.10159729162543,61.31562511900682,60.51736668263101,61.30405807495117,473983,0.0,0.0
2019-01-01 00:00:00-02:00,61.30405935643995,61.31562640073739,60.592564768653226,61.14208984375,650772,0.0,0.0
2019-02-01 00:00:00-02:00,61.01483413007275,61.11895518064286,60.22235699999924,60.62726974487305,713988,0.0,0.0
2019-03-01 00:00:00-03:00,60.29178521292423,61.14210215638672,60.03726605494645,60.78346633911133,731893,0.0,0.0
2019-04-01 00:00:00-03:00,60.54629926222393,60.673558839751074,59.59185684398923,60.56365203857422,681306,0.0,0.0
2019-05-01 00:00:00-03:00,60.56365164696096,60.73718823577927,59.86951411812528,60.679344177246094,927749,0.0,0.0
